f_subject_id,f_lchapter_id,f_lchapter_nm,f_mchapter_id,f_mchapter_nm,성취기준코드,성취기준 내용,성취수준 A,성취수준 B,성취수준 C,f_schapter_id,f_schapter_nm,f_tchapter_id,f_tchapter_nm,핵심키워드_v2,핵심키워드_v1
2212,17122838,5. 50까지의 수,14201800,몇십과 몇십몇을 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235016,몇십몇(11~49) 알아보기,12237028,그림을 보고 몇십몇 알기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2212,17122838,5. 50까지의 수,14201800,몇십과 몇십몇을 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235016,몇십몇(11~49) 알아보기,12237029,묶음과 낱개를 이용하여 몇십몇 알기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2212,17122838,5. 50까지의 수,14201800,몇십과 몇십몇을 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235016,몇십몇(11~49) 알아보기,12237030,몇십몇을 쓰고 읽기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2212,17122838,5. 50까지의 수,14201800,몇십과 몇십몇을 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235016,몇십몇(11~49) 알아보기,12237031,[문장제] 몇십몇 알아보기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2212,17122838,5. 50까지의 수,14201800,몇십과 몇십몇을 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235017,49까지의 수를 세어 보기,12237032,낱개 그림에서 10개씩 묶어 물건의 개수 세기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2212,17122838,5. 50까지의 수,14201800,몇십과 몇십몇을 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235017,49까지의 수를 세어 보기,12237033,10개씩 묶음과 낱개 그림에서 낱개를 묶어 물건의 개수 세기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2212,17122838,5. 50까지의 수,14201800,몇십과 몇십몇을 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235017,49까지의 수를 세어 보기,12237034,[문장제] 묶음과 낱개의 수로 몇십몇 알아보기(낱개 10 이상),"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235018,50까지 수의 순서 알아보기,12237035,50까지의 수를 수 배열표에 알맞게 써넣기,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235018,50까지 수의 순서 알아보기,12237036,50까지의 수를 순서에 맞게 빈칸에 써넣기,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235018,50까지 수의 순서 알아보기,12237038,주어진 수를 순서대로 또는 거꾸로 쓰기,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235018,50까지 수의 순서 알아보기,12237039,1만큼 더 큰 수와 1만큼 더 작은 수 알아보기,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235018,50까지 수의 순서 알아보기,12237040,사이에 있는 수 알아보기,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235019,조건에 맞는 수의 순서 알기,12237041,두 수 사이에 있는 수 구하기(50까지의 수),"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235019,조건에 맞는 수의 순서 알기,12237042,"수의 순서를 이용하여 몇만큼 더 큰 수, 몇만큼 더 작은 수 구하기","네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235019,조건에 맞는 수의 순서 알기,12237043,몇씩 커지는 규칙에 따른 수 찾기(50까지의 수),"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201801,50까지의 수의 순서,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235019,조건에 맞는 수의 순서 알기,12237044,[문장제] 50까지의 수의 순서 알기,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235020,10개씩 묶음의 수가 다른 경우,12237045,그림으로 두 수의 크기 비교하기-10개씩 묶음의 수가 다른 경우,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235020,10개씩 묶음의 수가 다른 경우,12237046,두 수의 크기 비교하기-10개씩 묶음의 수가 다른 경우,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235020,10개씩 묶음의 수가 다른 경우,12237047,[문장제] 두 수의 크기 비교하기-10개씩 묶음의 수가 다른 경우,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235021,10개씩 묶음의 수가 같고 낱개의 수가 다른 경우,12237048,그림을 보고 두 수의 크기 비교하기-10개씩 묶음의 수가 같은 경우,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235021,10개씩 묶음의 수가 같고 낱개의 수가 다른 경우,12237049,두 수의 크기 비교하기-10개씩 묶음의 수가 같은 경우,"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235021,10개씩 묶음의 수가 같고 낱개의 수가 다른 경우,12237050,[문장제] 두 수의 크기 비교하기(50까지의 수),"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235021,10개씩 묶음의 수가 같고 낱개의 수가 다른 경우,12237051,□보다 크고 △보다 작은 수 찾기(50까지의 수),"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235022,세 수 이상의 크기 비교,12237052,세 수 이상의 크기 비교하기(50까지의 수),"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2212,17122838,5. 50까지의 수,14201802,두 수의 크기 비교,2수01-03,"네 자리 이하의 수의 범위에서 수의 계열을 이해하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하고 여러 가지 방법으로 수를 세며, 수의 크기를 비교하고 그 방법을 설명할 수 있다.","네 자리 이하의 수의 범위에서 수의 계열을 이해하여 뛰어 세기를 하고, 수의 크기를 비교할 수 있다.","네 자리 이하의 수의 범위에서 수를 순서대로 말하고, 구체적인 조작 활동을 통하여 수의 크기를 비교할 수 있다.",12235022,세 수 이상의 크기 비교,12237053,[문장제] 세 수 이상의 크기 비교하기(50까지의 수),"네 자리 이하, 수의 범위, 수의 계열, 이해, 수의 크기, 비교, 방법, 설명, 순서대로 말하기, 조작 활동","네 자리 수, 수의 계열, 크기 비교"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235023,백 알아보기,12237054,그림으로 백 알아보기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235023,백 알아보기,12237055,백을 읽고 쓰기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235023,백 알아보기,12237056,백의 크기 알아보기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235023,백 알아보기,12237057,[문장제] 백 알아보기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235024,몇백 알아보기,12237058,그림으로 몇백 알아보기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235024,몇백 알아보기,12237059,몇백을 쓰고 읽기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235024,몇백 알아보기,12237060,몇백의 크기 알아보기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
2214,17122839,1. 세 자리 수,14201803,백과 몇백 알아보기,2수01-02,"일, 십, 백, 천의 자릿값과 위치적 기수법을 이해하고, 네 자리 이하의 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수를 각 자리의 숫자가 나타내는 수들의 합으로 나타내고, 수를 읽고 쓸 수 있다.","세 자리 수 또는 네 자리 수에서 각 자리의 숫자가 나타내는 수를 말하고, 수를 읽고 쓸 수 있다.","일, 십, 백 또는 천의 자리를 알고, 세 자리 수 또는 네 자리 수를 읽고 쓸 수 있다.",12235024,몇백 알아보기,12237061,[문장제] 몇백 알아보기,"일, 십, 백, 천, 자릿값, 위치적 기수법, 네 자리 수, 세 자리 수, 각 자리 숫자, 합, 읽기, 쓰기","자릿값, 위치적 기수법, 네 자리 수"
